"pop_id","pixel_id","x","y","tile_id","clc_code","clc_name","Onset_Greenness_Increase_2013","Onset_Greenness_Increase_2014","Onset_Greenness_Increase_2015","Onset_Greenness_Increase_2016","Onset_Greenness_Increase_2017","Onset_Greenness_Increase_2018","Onset_Greenness_Increase_2019","Onset_Greenness_Increase_2020","Onset_Greenness_Increase_2021","Onset_Greenness_Increase_2022","Onset_Greenness_Increase_2023","GLSP_QC_2013","GLSP_QC_2014","GLSP_QC_2015","GLSP_QC_2016","GLSP_QC_2017","GLSP_QC_2018","GLSP_QC_2019","GLSP_QC_2020","GLSP_QC_2021","GLSP_QC_2022","GLSP_QC_2023","PGQ_Onset_Greenness_Increase_2013","PGQ_Onset_Greenness_Increase_2014","PGQ_Onset_Greenness_Increase_2015","PGQ_Onset_Greenness_Increase_2016","PGQ_Onset_Greenness_Increase_2017","PGQ_Onset_Greenness_Increase_2018","PGQ_Onset_Greenness_Increase_2019","PGQ_Onset_Greenness_Increase_2020","PGQ_Onset_Greenness_Increase_2021","PGQ_Onset_Greenness_Increase_2022","PGQ_Onset_Greenness_Increase_2023","QC_mandatory_quality_2013","QC_mandatory_quality_2014","QC_mandatory_quality_2015","QC_mandatory_quality_2016","QC_mandatory_quality_2017","QC_mandatory_quality_2018","QC_mandatory_quality_2019","QC_mandatory_quality_2020","QC_mandatory_quality_2021","QC_mandatory_quality_2022","QC_mandatory_quality_2023","QC_climatology_2013","QC_climatology_2014","QC_climatology_2015","QC_climatology_2016","QC_climatology_2017","QC_climatology_2018","QC_climatology_2019","QC_climatology_2020","QC_climatology_2021","QC_climatology_2022","QC_climatology_2023","QC_land_water_2013","QC_land_water_2014","QC_land_water_2015","QC_land_water_2016","QC_land_water_2017","QC_land_water_2018","QC_land_water_2019","QC_land_water_2020","QC_land_water_2021","QC_land_water_2022","QC_land_water_2023"
"Somerset_46",1681446,-250883.83598475,5692955.00399375,"h17v03",24,"Coniferous forest",103,77,66,86,99,97,81,68,105,58,36,44,44,36,40,41,48,44,44,44,44,53,14,100,100,100,100,0,71,57,100,100,85,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 11-15%","climatology fill 11-15%","climatology fill 1-5%","climatology fill 6-10%","climatology fill 6-10%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1681447,-250420.52326825,5692955.00399375,"h17v03",24,"Coniferous forest",119,99,107,90,62,104,78,81,102,101,89,52,44,40,52,57,52,32,44,44,36,53,85,57,100,85,0,0,57,85,100,100,71,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 21-30%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","climatology fill 0%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 1-5%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1681448,-249957.21055175,5692955.00399375,"h17v03",27,"Moors and heathland",141,115,95,130,101,71,101,98,138,100,111,49,52,40,49,53,52,48,32,44,40,48,42,42,100,57,100,0,85,100,100,100,71,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","climatology fill 16-20%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 0%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 16-20%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1682241,-251347.14870125,5692491.69127725,"h17v03",18,"Pastures",105,64,62,95,46,99,37,46,76,35,24,44,48,44,44,49,44,40,48,48,32,36,85,57,85,100,0,0,0,14,28,28,85,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","climatology fill 11-15%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 0%","climatology fill 1-5%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1682242,-250883.83598475,5692491.69127725,"h17v03",18,"Pastures",93,90,68,107,79,104,45,32,123,43,56,37,48,40,44,49,44,48,44,44,36,57,0,28,85,71,28,0,57,71,100,28,14,"processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 1-5%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 1-5%","climatology fill >31%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1682243,-250420.52326825,5692491.69127725,"h17v03",27,"Moors and heathland",146,122,120,115,98,119,102,102,123,83,91,52,40,36,48,48,44,52,52,52,44,49,71,42,85,100,100,57,71,100,100,100,28,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 21-30%","climatology fill 6-10%","climatology fill 1-5%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 16-20%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1682244,-249957.21055175,5692491.69127725,"h17v03",23,"Broad-leaved forest",122,114,99,90,99,114,86,99,116,105,106,45,44,36,36,53,44,52,48,36,52,53,85,57,71,71,100,28,100,100,100,71,85,"processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 11-15%","climatology fill 11-15%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 1-5%","climatology fill 21-30%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1682245,-249493.89783525,5692491.69127725,"h17v03",23,"Broad-leaved forest",108,88,96,92,80,118,86,84,126,106,103,40,56,44,53,45,48,48,48,44,44,52,28,85,100,28,14,85,100,100,100,100,100,"processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","climatology fill 6-10%","climatology fill >31%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683036,-251810.46141775,5692028.37856075,"h17v03",18,"Pastures",88,63,79,88,85,99,80,90,105,60,38,48,52,36,56,53,44,48,48,36,36,53,28,28,42,85,57,0,71,100,100,85,85,"processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 16-20%","climatology fill 21-30%","climatology fill 1-5%","climatology fill >31%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683037,-251347.14870125,5692028.37856075,"h17v03",23,"Broad-leaved forest",124,67,71,112,91,104,91,113,110,129,107,48,52,40,53,53,44,56,48,48,52,45,85,57,85,100,85,14,85,100,100,0,85,"processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 16-20%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 11-15%","climatology fill >31%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 11-15%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683038,-250883.83598475,5692028.37856075,"h17v03",27,"Moors and heathland",115,106,110,113,75,112,91,99,124,103,95,40,40,40,53,49,44,52,52,40,48,53,71,85,100,85,0,42,85,100,100,57,28,"processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 6-10%","climatology fill 6-10%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 16-20%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683039,-250420.52326825,5692028.37856075,"h17v03",27,"Moors and heathland",137,119,116,104,121,114,114,110,135,107,118,49,40,44,53,45,52,52,48,48,32,49,57,42,85,28,85,42,100,100,85,71,71,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 16-20%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 0%","climatology fill 16-20%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683040,-249957.21055175,5692028.37856075,"h17v03",23,"Broad-leaved forest",109,90,103,91,97,109,95,94,121,98,104,49,52,36,53,49,48,48,36,52,56,53,42,42,100,0,85,28,85,100,100,28,100,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 16-20%","climatology fill 21-30%","climatology fill 1-5%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 1-5%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683041,-249493.89783525,5692028.37856075,"h17v03",23,"Broad-leaved forest",111,96,116,102,93,106,106,97,104,109,110,57,48,40,41,53,56,52,52,40,36,57,42,42,85,57,57,14,71,100,100,85,85,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill >31%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 6-10%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 1-5%","climatology fill >31%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683042,-249030.58511875,5692028.37856075,"h17v03",24,"Coniferous forest",118,99,90,95,110,106,95,88,100,100,101,56,44,52,41,57,52,44,52,48,52,52,100,57,57,42,42,42,100,100,100,42,100,"processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","climatology fill >31%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 6-10%","climatology fill >31%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683832,-251810.46141775,5691565.06584425,"h17v03",18,"Pastures",114,59,81,96,60,100,28,78,39,21,46,45,52,44,40,45,36,52,44,44,40,49,71,14,42,71,0,0,0,85,0,57,42,"processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 11-15%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 1-5%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 16-20%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683833,-251347.14870125,5691565.06584425,"h17v03",18,"Pastures",109,61,65,93,73,114,87,78,68,19,64,36,40,36,53,53,44,56,48,44,56,49,71,28,100,71,0,71,100,57,14,57,0,"processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 1-5%","climatology fill 6-10%","climatology fill 1-5%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 11-15%","climatology fill >31%","climatology fill 16-20%","climatology fill 11-15%","climatology fill >31%","climatology fill 16-20%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683834,-250883.83598475,5691565.06584425,"h17v03",23,"Broad-leaved forest",130,96,112,111,103,117,89,92,123,115,113,45,52,48,53,53,52,52,40,52,44,37,57,57,85,71,100,85,100,100,100,57,71,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 11-15%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 1-5%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683835,-250420.52326825,5691565.06584425,"h17v03",23,"Broad-leaved forest",130,110,112,106,108,117,102,97,119,97,105,53,49,36,53,41,44,40,40,44,48,49,57,71,85,71,100,85,85,100,100,57,85,"processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 21-30%","climatology fill 16-20%","climatology fill 1-5%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 16-20%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683836,-249957.21055175,5691565.06584425,"h17v03",23,"Broad-leaved forest",119,95,118,104,102,113,108,97,108,103,113,48,53,44,45,53,44,48,48,57,52,53,85,42,85,71,100,42,71,100,100,57,57,"processed, good quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, other quality","climatology fill 16-20%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 16-20%","climatology fill >31%","climatology fill 21-30%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683837,-249493.89783525,5691565.06584425,"h17v03",23,"Broad-leaved forest",102,91,104,105,109,117,105,94,124,101,102,53,52,40,49,53,44,44,44,53,52,53,0,42,100,42,57,57,71,100,100,57,100,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, other quality","climatology fill 21-30%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1683838,-249030.58511875,5691565.06584425,"h17v03",23,"Broad-leaved forest",116,109,108,104,120,113,99,88,132,107,105,44,49,40,53,49,44,56,48,36,48,53,85,71,100,28,71,71,100,100,100,28,100,"processed, good quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 11-15%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 11-15%","climatology fill >31%","climatology fill 16-20%","climatology fill 1-5%","climatology fill 16-20%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1684628,-251810.46141775,5691101.75312775,"h17v03",18,"Pastures",111,55,67,71,196,89,43,76,43,34,90,48,53,52,45,35,50,48,53,40,36,45,42,0,100,42,42,0,28,100,0,0,42,"processed, good quality","processed, other quality","processed, good quality","processed, other quality","not processed","processed, backup algorithm","processed, good quality","processed, other quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 16-20%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 0%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 1-5%","climatology fill 11-15%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1684629,-251347.14870125,5691101.75312775,"h17v03",23,"Broad-leaved forest",103,67,100,88,82,102,87,91,67,109,64,44,56,44,53,49,48,48,48,36,52,45,14,57,100,28,28,28,100,100,0,71,0,"processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 11-15%","climatology fill >31%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 1-5%","climatology fill 21-30%","climatology fill 11-15%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1684630,-250883.83598475,5691101.75312775,"h17v03",18,"Pastures",86,69,76,87,76,103,58,85,35,90,59,52,48,40,53,49,48,48,48,44,44,57,0,57,0,42,0,0,85,100,0,57,0,"processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 21-30%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 11-15%","climatology fill >31%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1684631,-250420.52326825,5691101.75312775,"h17v03",23,"Broad-leaved forest",80,75,81,83,71,104,52,94,106,68,75,45,48,32,45,49,40,44,44,52,53,53,0,85,14,57,0,0,71,100,100,42,0,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","climatology fill 11-15%","climatology fill 16-20%","climatology fill 0%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1684632,-249957.21055175,5691101.75312775,"h17v03",23,"Broad-leaved forest",119,96,102,111,82,93,104,87,116,104,51,40,44,40,53,53,52,48,NA,48,48,53,85,42,85,85,28,0,57,100,100,57,42,"processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality",NA,"processed, good quality","processed, good quality","processed, other quality","climatology fill 6-10%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 16-20%",NA,"climatology fill 16-20%","climatology fill 16-20%","climatology fill 21-30%","land","land","land","land","land","land","land",NA,"land","land","land"
"Somerset_46",1684633,-249493.89783525,5691101.75312775,"h17v03",23,"Broad-leaved forest",112,96,90,111,85,91,92,93,126,85,93,48,52,44,57,53,44,48,NA,48,44,49,57,57,14,85,42,0,71,100,85,71,85,"processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality",NA,"processed, good quality","processed, good quality","processed, other quality","climatology fill 16-20%","climatology fill 21-30%","climatology fill 11-15%","climatology fill >31%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 16-20%",NA,"climatology fill 16-20%","climatology fill 11-15%","climatology fill 16-20%","land","land","land","land","land","land","land",NA,"land","land","land"
"Somerset_46",1684634,-249030.58511875,5691101.75312775,"h17v03",23,"Broad-leaved forest",122,93,98,101,104,104,101,94,124,99,104,57,48,40,48,41,40,56,44,40,48,41,100,57,71,28,85,42,85,100,100,57,100,"processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill >31%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 6-10%","climatology fill >31%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 16-20%","climatology fill 6-10%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1685424,-251810.46141775,5690638.44041125,"h17v03",23,"Broad-leaved forest",59,64,69,65,57,105,99,93,98,41,71,49,49,44,49,49,48,40,52,41,40,53,0,42,85,14,0,42,71,100,100,14,0,"processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, other quality","climatology fill 16-20%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 6-10%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1685425,-251347.14870125,5690638.44041125,"h17v03",27,"Moors and heathland",53,94,107,110,67,109,46,78,73,96,103,57,53,40,45,41,32,56,44,44,48,49,14,42,100,71,0,71,42,100,14,71,100,"processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill >31%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 0%","climatology fill >31%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 16-20%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1685426,-250883.83598475,5690638.44041125,"h17v03",27,"Moors and heathland",117,75,108,103,69,89,52,85,80,NA,66,53,44,32,49,41,48,44,40,36,35,53,85,57,100,42,0,0,71,100,28,NA,0,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","not processed","processed, other quality","climatology fill 21-30%","climatology fill 11-15%","climatology fill 0%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 1-5%","climatology fill 0%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1685427,-250420.52326825,5690638.44041125,"h17v03",18,"Pastures",90,28,68,82,44,84,68,80,78,66,72,53,53,36,41,49,44,48,44,52,NA,45,14,0,71,57,0,0,57,85,14,28,0,"processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality",NA,"processed, other quality","climatology fill 21-30%","climatology fill 21-30%","climatology fill 1-5%","climatology fill 6-10%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 21-30%",NA,"climatology fill 11-15%","land","land","land","land","land","land","land","land","land",NA,"land"
"Somerset_46",1685428,-249957.21055175,5690638.44041125,"h17v03",18,"Pastures",110,73,87,105,27,95,89,81,110,73,86,50,40,44,49,49,48,52,NA,48,44,53,42,71,14,57,71,0,85,71,100,71,57,"processed, backup algorithm","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality",NA,"processed, good quality","processed, good quality","processed, other quality","climatology fill 16-20%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 21-30%",NA,"climatology fill 16-20%","climatology fill 11-15%","climatology fill 21-30%","land","land","land","land","land","land","land",NA,"land","land","land"
"Somerset_46",1685429,-249493.89783525,5690638.44041125,"h17v03",23,"Broad-leaved forest",107,78,84,100,91,109,111,103,138,87,99,45,53,36,57,41,44,52,NA,40,44,37,28,85,28,42,71,57,57,100,85,71,100,"processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality",NA,"processed, good quality","processed, good quality","processed, other quality","climatology fill 11-15%","climatology fill 21-30%","climatology fill 1-5%","climatology fill >31%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 21-30%",NA,"climatology fill 6-10%","climatology fill 11-15%","climatology fill 1-5%","land","land","land","land","land","land","land",NA,"land","land","land"
"Somerset_46",1685430,-249030.58511875,5690638.44041125,"h17v03",27,"Moors and heathland",126,105,100,124,90,110,100,114,125,96,101,49,48,36,45,53,40,52,44,52,40,49,85,85,85,57,57,71,85,100,100,57,100,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","climatology fill 16-20%","climatology fill 16-20%","climatology fill 1-5%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 16-20%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1686220,-251810.46141775,5690175.12769475,"h17v03",27,"Moors and heathland",136,64,129,124,108,125,112,111,117,102,103,49,49,44,45,49,40,52,44,36,37,53,42,42,100,28,85,71,71,100,100,28,85,"processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","climatology fill 16-20%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 1-5%","climatology fill 1-5%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1686221,-251347.14870125,5690175.12769475,"h17v03",27,"Moors and heathland",140,95,112,117,60,108,27,95,125,77,97,53,49,40,33,45,53,48,48,48,53,49,42,57,100,57,0,0,0,100,71,85,85,"processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","climatology fill 21-30%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 0%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 16-20%","land","land","land","land","land","land","land","land","land","land","land"
"Somerset_46",1686222,-250883.83598475,5690175.12769475,"h17v03",18,"Pastures",107,33,37,114,46,89,64,NA,89,61,74,57,48,44,53,45,45,40,35,48,45,57,28,0,42,85,0,0,57,NA,71,57,0,"processed, other quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","not processed","processed, good quality","processed, other quality","processed, other quality","climatology fill >31%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 0%","climatology fill 16-20%","climatology fill 11-15%","climatology fill >31%","land","land","land","land","land","land","land","land","land","land","land"
